protocol,flag,family,address,usd,seed_address,btc,netflow_bytes,ip_address,clusters,threats,port,time,prediction
TCP,AF,SamSam,18e372GN,21345,1DA11mPS,11,473,C,1,Botnet,5061,7,Ransomware
UDP,AF,TowerWeb,1DiCeTjB,5592,17dcMo4V,20,1896,B,1,Scan,5061,22,Benign
UDP,ARF,JigSaw,1SYSTEMQ,15500,1NKi9AK5,11,1581,A,1,Botnet,5061,21,Ransomware
TCP,AF,Razy,1DiCeTjB,21345,1DA11mPS,30,224,C,1,SSH,5061,18,Benign
UDP,ARF,APT,1DiCeTjB,435,17dcMo4V,5,5248,A,1,DoS,5061,14,Ransomware
ICMP,AP,WannaCry,1SYSTEMQ,19196,1DA11mPS,19,3121,C,1,Spam,5062,10,Ransomware
UDP,AF,Locky,1DiCeTjB,5522,17dcMo4V,20,1808,B,1,Blacklist,5061,9,Ransomware
TCP,AF,Locky,18e372GN,21345,1DA11mPS,11,7312,C,1,Spam,5061,6,Ransomware
ICMP,AF,Razy,1DiCeTjB,21345,1DA11mPS,11,635,A,1,SSH,5062,22,Benign
TCP,APS,WannaCry,18e372GN,1,1GZkujBR,9,914,A,9,SSH,5062,10,Benign
TCP,AF,Globe,1DiCeTjB,21345,1DA11mPS,11,371,C,1,NerisBotnet,5061,5,Ransomware
TCP,R,WannaCry,1SYSTEMQ,25292,1DA11mPS,9,5661,C,1,Spam,5066,6,Ransomware
TCP,AF,JigSaw,1SYSTEMQ,50991,1DA11mPS,9,64,A,1,Blacklist,5066,46,Ransomware
ICMP,R,SamSam,1SYSTEMQ,18196,1NKi9AK5,22,4556,C,1,Port Scanning,5066,18,Benign
UDP,AF,WannaCry,18e372GN,2348,1GZkujBR,2,50,A,2,Port Scanning,5068,27,Benign
UDP,AF,WannaCry,1DiCeTjB,21345,1DA11mPS,11,746,A,1,SSH,5062,1,Benign
TCP,AF,WannaCry,1DiCeTjB,335,17dcMo4V,71,536,C,11,UDP Scan,5066,3,Benign
UDP,ARF,JigSaw,1SYSTEMQ,18454,1DA11mPS,11,1256,A,1,Blacklist,5061,1,Ransomware
TCP,APSF,APT,1CLag5cd,7592,1DA11mPS,2,1985,B,1,Botnet,5066,10,Ransomware
TCP,R,NoobCrypt,1SYSTEMQ,18023,1NKi9AK5,9,5421,C,1,Blacklist,5066,7,Ransomware
TCP,APSF,Razy,1BonuSr7,84400,1DA11mPS,12,251,B,1,Blacklist,5068,68,Ransomware
TCP,APS,JigSaw,1CLag5cd,11408,1DA11mPS,7,4623,C,1,Botnet,5066,2,Ransomware
UDP,ARF,Locky,1SYSTEMQ,18454,1NKi9AK5,13,346,A,1,Blacklist,5061,1,Ransomware
TCP,APS,DMALocker,18e372GN,1,1GZkujBR,9,800,A,9,UDP Scan,5066,56,Benign
TCP,AF,JigSaw,1SYSTEMQ,50927,1DA11mPS,15,236,A,1,Blacklist,5066,22,Ransomware
TCP,APSF,Razy,1CLag5cd,4916,1DA11mPS,3,1482,B,1,DoS,5068,45,Ransomware
TCP,AF,Locky,1SYSTEMQ,1,1DA11mPS,9,6601,C,1,Port Scanning,5061,10,Benign
TCP,APS,JigSaw,1DiCeTjB,1,1GZkujBR,9,890,A,9,Spam,5066,1,Ransomware
ICMP,APRSF,Locky,1DiCeTjB,763,17dcMo4V,19,490,C,2,Port Scanning,5062,21,Benign
UDP,AF,TowerWeb,1DiCeTjB,1,17dcMo4V,20,155,A,1,Spam,5066,29,Ransomware
TCP,APSF,Flyper,1BonuSr7,1306,1DA11mPS,3,953,C,1,DoS,5068,5,Ransomware
TCP,AF,Flyper,1BonuSr7,300,17dcMo4V,200,700,B,1,Spam,5062,44,Ransomware
TCP,APS,DMALocker,18e372GN,1,1GZkujBR,4,4120,B,9,Botnet,5066,5,Ransomware
TCP,A,WannaCry,1BonuSr7,860,1DA11mPS,8,95,A,1,Botnet,5062,43,Ransomware
UDP,AF,Flyper,1DiCeTjB,125951,17dcMo4V,30,134,C,3,Port Scanning,5062,7,Benign
ICMP,AP,TowerWeb,1SYSTEMQ,18437,1DA11mPS,22,3351,C,1,Blacklist,5062,11,Ransomware
TCP,APS,SamSam,1DiCeTjB,1483,17dcMo4V,4,4040,A,2,Port Scanning,5062,13,Benign
TCP,APS,JigSaw,1DiCeTjB,1,1GZkujBR,16,128,B,9,SSH,5066,10,Benign
TCP,AF,WannaCry,1BonuSr7,21345,1DA11mPS,11,573,C,1,SSH,5062,6,Benign
ICMP,AF,Locky,1DiCeTjB,514,17dcMo4V,30,2675,C,1,UDP Scan,5066,0,Benign
ICMP,AF,Locky,18e372GN,21345,1GZkujBR,30,6740,C,1,Blacklist,5068,2,Ransomware
TCP,APS,CryptXXX,18e372GN,1,17dcMo4V,16,422,B,9,Port Scanning,5066,21,Benign
ICMP,APS,JigSaw,1DiCeTjB,211,17dcMo4V,150,285,B,2,UDP Scan,5061,20,Benign
TCP,AF,Locky,1DiCeTjB,21345,1DA11mPS,11,7260,C,1,Botnet,5061,23,Ransomware
UDP,AF,DMALocker,1DiCeTjB,5752,1GZkujBR,20,2472,C,1,SSH,5062,46,Benign
UDP,AP,Locky,1SYSTEMQ,18020,1NKi9AK5,19,2631,C,1,Spam,5062,11,Ransomware
TCP,APS,Locky,18e372GN,1,1GZkujBR,9,4580,A,9,Spam,5066,56,Ransomware
TCP,APSF,Locky,1CLag5cd,7088,1DA11mPS,2,2075,B,1,Botnet,5066,28,Ransomware
UDP,APS,JigSaw,1DiCeTjB,128,17dcMo4V,33,10760,B,2,Botnet,5061,20,Ransomware
ICMP,APS,Flyper,1DiCeTjB,111,17dcMo4V,50,135,B,2,SSH,5061,20,Benign
TCP,APSF,WannaCry,1BonuSr7,1312,1DA11mPS,3,980,C,1,SSH,5068,7,Benign
ICMP,AF,Cryptohitman,1DiCeTjB,373,17dcMo4V,51,528,C,11,UDP Scan,5066,20,Benign
UDP,AF,JigSaw,1DiCeTjB,4321,17dcMo4V,30,168,A,3,Port Scanning,5061,6,Benign
ICMP,R,SamSam,1SYSTEMQ,18347,1DA11mPS,22,3801,C,1,Scan,5062,1,Benign
TCP,APS,DMALocker,18e372GN,1153,1GZkujBR,4,3820,D,2,Botnet,5062,4,Ransomware
TCP,APS,JigSaw,1CLag5cd,10508,1DA11mPS,6,3048,C,1,Botnet,5066,10,Ransomware
TCP,APSF,Locky,1BonuSr7,1086,1DA11mPS,12,191,B,1,DoS,5068,16,Ransomware
TCP,APSF,Locky,18e372GN,84390,1GZkujBR,12,206,B,1,DoS,5068,26,Ransomware
ICMP,APRSF,Flyper,1DiCeTjB,307,17dcMo4V,19,3256,B,2,NerisBotnet,5061,35,Ransomware
TCP,APS,JigSaw,1SYSTEMQ,18454,1NKi9AK5,13,26,A,1,Port Scanning,5066,5,Benign
ICMP,R,Razy,1SYSTEMQ,22136,1DA11mPS,22,4346,C,1,Spam,5062,10,Ransomware
TCP,AF,SamSam,1SYSTEMQ,26540,1DA11mPS,9,6181,A,1,Spam,5066,30,Ransomware
UDP,ASF,WannaCry,1DiCeTjB,90,17dcMo4V,3,734,C,1,UDP Scan,5061,8,Benign
TCP,AF,Razy,1DiCeTjB,317,17dcMo4V,53,11204,C,11,Botnet,5066,20,Ransomware
TCP,AF,JigSaw,1DiCeTjB,21345,1DA11mPS,11,584,C,1,SSH,5062,5,Benign
ICMP,AF,APT,1DiCeTjB,1410,17dcMo4V,30,6548,C,1,DoS,5066,2,Ransomware
UDP,AF,Locky,1DiCeTjB,126311,17dcMo4V,30,267,D,3,Spam,5068,53,Ransomware
ICMP,APS,SamSam,1DiCeTjB,219,17dcMo4V,158,297,B,2,SSH,5061,20,Benign
ICMP,R,APT,1SYSTEMQ,18299,1NKi9AK5,22,4041,C,1,Blacklist,5062,5,Ransomware
TCP,AF,Locky,1SYSTEMQ,17885,1DA11mPS,9,6111,B,1,Botnet,5066,18,Ransomware
TCP,AF,Locky,1DiCeTjB,21345,1DA11mPS,11,7416,C,1,SSH,5061,13,Benign
UDP,ASF,Flyper,18e372GN,768,1GZkujBR,3,5692,A,1,DoS,5062,8,Ransomware
TCP,APS,WannaCry,1CLag5cd,9512,1DA11mPS,2,1305,C,1,Botnet,5062,35,Ransomware
UDP,R,Flyper,1CLag5cd,754,17dcMo4V,138,609,B,2,NerisBotnet,5068,21,Ransomware
ICMP,R,Locky,1SYSTEMQ,19892,1DA11mPS,22,3411,C,1,Spam,5062,8,Ransomware
ICMP,R,Globe,1SYSTEMQ,18379,1NKi9AK5,22,3641,C,1,Blacklist,5062,0,Ransomware
UDP,AF,DMALocker,1DiCeTjB,2334,1GZkujBR,2,2692,A,2,UDP Scan,5068,24,Benign
ICMP,AF,Locky,18e372GN,1515,1GZkujBR,30,4287,D,1,SSH,5066,43,Benign
TCP,APS,JigSaw,1DiCeTjB,1,1GZkujBR,9,860,A,9,Spam,5066,13,Ransomware
ICMP,AF,WannaCry,1DiCeTjB,21345,17dcMo4V,30,71,C,1,UDP Scan,5068,1,Benign
UDP,AF,SamSam,1DiCeTjB,5656,17dcMo4V,20,203,C,11,Scan,5062,7,Benign
TCP,AF,Globe,1CLag5cd,838,17dcMo4V,14,735,B,2,NerisBotnet,5061,29,Ransomware
TCP,APS,JigSaw,1CLag5cd,11804,1NKi9AK5,13,41,A,1,Botnet,5066,49,Ransomware
ICMP,APS,Razy,1DiCeTjB,59,17dcMo4V,46,7796,B,2,SSH,5061,20,Benign
UDP,AP,JigSaw,18e372GN,1,1GZkujBR,7,1490,C,9,Port Scanning,5062,57,Benign
TCP,APS,WannaCry,1DiCeTjB,436,1DA11mPS,102,11500,A,11,Botnet,5068,47,Ransomware
UDP,AF,WannaCry,1DiCeTjB,1,1GZkujBR,20,79,A,1,Spam,5066,21,Ransomware
ICMP,APS,Razy,1DiCeTjB,119,17dcMo4V,58,7916,B,2,NerisBotnet,5061,20,Ransomware
UDP,AF,Locky,1DiCeTjB,1,17dcMo4V,20,592,A,1,Port Scanning,5061,33,Benign
TCP,APSF,Flyper,1BonuSr7,1498,1DA11mPS,2,989,B,1,DoS,5066,4,Ransomware
TCP,APS,APT,1DiCeTjB,1,17dcMo4V,16,344,B,9,Spam,5066,42,Ransomware
UDP,AF,JigSaw,1DiCeTjB,5952,1GZkujBR,28,462,C,11,Scan,5062,29,Benign
TCP,APS,DMALocker,18e372GN,1,1GZkujBR,4,4108,B,9,Botnet,5066,1,Ransomware
TCP,APS,Cryptohitman,18e372GN,462,1DA11mPS,128,171,A,11,Botnet,5068,34,Ransomware
TCP,AF,Locky,1CLag5cd,50879,1AEoiHYZ,13,332,A,1,Blacklist,5066,19,Ransomware
ICMP,AP,Cryptohitman,1SYSTEMQ,786,1AEoiHYZ,474,1866,A,3,Scan,5061,33,Benign
TCP,AP,APT,18e372GN,1,1GZkujBR,7,1406,C,9,Spam,5062,2,Ransomware
UDP,AF,WannaCry,18e372GN,1,1GZkujBR,20,22,A,1,Port Scanning,5066,15,Benign
UDP,APS,WannaCry,1DiCeTjB,184,17dcMo4V,89,276,A,2,SSH,5061,20,Benign
TCP,APS,SamSam,18e372GN,1,1GZkujBR,9,824,A,9,UDP Scan,5066,31,Benign
TCP,AF,Flyper,1DiCeTjB,317,17dcMo4V,53,509,C,11,UDP Scan,5066,20,Benign
TCP,APS,Globe,1DiCeTjB,1,1DA11mPS,7,4602,C,1,Spam,5066,6,Ransomware
TCP,AF,Locky,1SYSTEMQ,1,1DA11mPS,9,6606,C,1,Port Scanning,5061,2,Benign
TCP,AF,WannaCry,1SYSTEMQ,27224,1DA11mPS,9,6466,A,1,Spam,5061,30,Ransomware
TCP,AF,WannaCry,1SYSTEMQ,17859,1DA11mPS,9,6241,A,1,Port Scanning,5066,6,Benign
UDP,AF,Globe,1DiCeTjB,126215,17dcMo4V,30,339,C,3,Spam,5068,57,Ransomware
TCP,AF,CryptXXX,1CLag5cd,50907,1AEoiHYZ,15,194,A,1,Port Scanning,5066,10,Benign
TCP,AF,Cryptohitman,1CLag5cd,50991,1AEoiHYZ,9,72,A,1,UDP Scan,5066,38,Benign
TCP,APSF,Locky,18e372GN,1558,1DA11mPS,2,827,B,1,DoS,5066,57,Ransomware
ICMP,AF,SamSam,1DiCeTjB,2691,17dcMo4V,2,2896,A,2,UDP Scan,5068,1,Benign
TCP,APS,SamSam,1DiCeTjB,1,1DA11mPS,15,4812,C,1,Spam,5066,13,Ransomware
TCP,APS,SamSam,18e372GN,1,1GZkujBR,16,362,B,9,Port Scanning,5066,18,Benign
TCP,APSF,WannaCry,1BonuSr7,1258,1DA11mPS,3,818,C,1,SSH,5068,18,Benign
UDP,AF,Razy,1DiCeTjB,4321,17dcMo4V,30,1230,A,3,Spam,5066,1,Ransomware
UDP,AF,Locky,1DiCeTjB,5762,17dcMo4V,20,2508,C,1,Scan,5062,11,Benign
ICMP,AF,WannaCry,1DiCeTjB,1242,1GZkujBR,30,3286,C,1,SSH,5066,3,Benign
ICMP,R,Locky,1SYSTEMQ,18231,1DA11mPS,22,4381,C,1,Scan,5062,8,Benign
ICMP,AF,WannaCry,18e372GN,21345,1DA11mPS,11,773,A,1,UDP Scan,5062,8,Benign
ICMP,AP,Flyper,1SYSTEMQ,18454,1NKi9AK5,22,3251,C,1,Botnet,5062,11,Ransomware
ICMP,R,Flyper,1SYSTEMQ,18275,1NKi9AK5,22,4161,C,1,Botnet,5062,5,Ransomware
TCP,AF,Locky,1DiCeTjB,313,17dcMo4V,49,503,C,11,UDP Scan,5066,20,Benign
TCP,AF,Flyper,1BonuSr7,21345,1DA11mPS,11,407,C,1,SSH,5061,11,Benign
TCP,APS,EDA2,1DiCeTjB,1171,1GZkujBR,4,762,D,2,SSH,5062,8,Benign
UDP,AP,Flyper,18e372GN,1,1GZkujBR,7,5064,C,9,Spam,5062,48,Ransomware
ICMP,R,WannaCry,1SYSTEMQ,20732,1NKi9AK5,22,3761,C,1,Spam,5062,4,Ransomware
TCP,AF,Razy,1SYSTEMQ,27152,1DA11mPS,9,6436,A,1,Spam,5061,15,Ransomware
UDP,ARF,Razy,1CLag5cd,13136,1DA11mPS,13,596,A,1,Botnet,5061,28,Ransomware
ICMP,APRSF,Locky,18e372GN,265,1GZkujBR,19,158,B,2,Scan,5061,13,Benign
ICMP,R,SamSam,1SYSTEMQ,18305,1NKi9AK5,22,4011,C,1,Blacklist,5062,9,Ransomware
TCP,APSF,Globe,1BonuSr7,1432,1DA11mPS,2,1172,B,1,DoS,5066,1,Ransomware
TCP,ARF,Locky,1SYSTEMQ,18454,1NKi9AK5,13,271,A,1,Blacklist,5061,52,Ransomware
TCP,APS,SamSam,18e372GN,1,1GZkujBR,7,1100,A,9,UDP Scan,5062,10,Benign
TCP,R,APT,1SYSTEMQ,17931,1NKi9AK5,9,5881,B,1,Blacklist,5066,22,Ransomware
UDP,AP,CryptXXX,1SYSTEMQ,18454,1NKi9AK5,11,2211,C,1,Blacklist,5062,49,Ransomware
UDP,AP,TowerWeb,1SYSTEMQ,18454,1DA11mPS,19,2791,C,1,Blacklist,5062,1,Ransomware
ICMP,R,Locky,18e372GN,512,1DA11mPS,178,246,A,11,NerisBotnet,5068,9,Ransomware
UDP,ASF,APT,1DiCeTjB,861,1GZkujBR,3,5816,A,1,DoS,5062,7,Ransomware
ICMP,APRSF,Flyper,1DiCeTjB,163,17dcMo4V,2,3160,B,2,NerisBotnet,5061,22,Ransomware
TCP,AF,SamSam,1BonuSr7,21345,1DA11mPS,11,449,C,1,Spam,5061,13,Ransomware
TCP,APSF,Cryptohitman,1CLag5cd,4496,1DA11mPS,12,1342,B,1,DoS,5068,26,Ransomware
UDP,AF,SamSam,1BonuSr7,21345,1DA11mPS,11,674,A,1,Botnet,5062,1,Ransomware
TCP,AP,Razy,1DiCeTjB,1,17dcMo4V,7,1250,C,9,SSH,5062,8,Benign
TCP,AF,Locky,1DiCeTjB,21345,1DA11mPS,11,7336,C,1,SSH,5061,1,Benign
TCP,AF,Locky,1DiCeTjB,21345,1DA11mPS,11,542,C,1,NerisBotnet,5061,10,Ransomware
UDP,AP,WannaCry,1SYSTEMQ,16232,1NKi9AK5,11,1886,C,1,Botnet,5062,54,Ransomware
ICMP,AF,APT,1DiCeTjB,478,17dcMo4V,30,2499,C,1,UDP Scan,5066,18,Benign
TCP,APSF,JigSaw,1CLag5cd,8984,1DA11mPS,2,1637,B,1,Botnet,5066,29,Ransomware
ICMP,AF,APT,1DiCeTjB,544,17dcMo4V,30,2785,C,1,UDP Scan,5066,12,Benign
UDP,ASF,JigSaw,1DiCeTjB,720,1GZkujBR,3,1372,A,1,SSH,5062,8,Benign
TCP,APSF,WannaCry,1BonuSr7,7784,1DA11mPS,2,1937,B,1,Botnet,5066,6,Ransomware
TCP,AF,APT,1DiCeTjB,125787,17dcMo4V,30,848,A,3,UDP Scan,5062,14,Benign
ICMP,AF,Cryptohitman,1DiCeTjB,268,17dcMo4V,30,1796,C,1,NerisBotnet,5066,6,Ransomware
ICMP,AF,TowerWeb,18e372GN,2719,1GZkujBR,2,103,A,2,Spam,5068,13,Ransomware
UDP,APS,JigSaw,1DiCeTjB,180,17dcMo4V,85,270,A,2,SSH,5061,20,Benign
TCP,APS,DMALocker,1DiCeTjB,1,1GZkujBR,9,4548,A,9,Port Scanning,5066,40,Benign
UDP,AP,EDA2,1SYSTEMQ,18454,1DA11mPS,11,2206,C,1,SSH,5062,51,Benign
TCP,AF,Globe,1DiCeTjB,21345,1DA11mPS,11,489,C,1,Spam,5061,16,Ransomware
TCP,R,EDA2,1SYSTEMQ,17983,1NKi9AK5,9,5621,C,1,DoS,5066,24,Ransomware
TCP,A,Locky,1DiCeTjB,874,17dcMo4V,8,110,A,2,SSH,5062,12,Benign
TCP,AF,Globe,1DiCeTjB,125527,17dcMo4V,13,2,B,3,Spam,5062,48,Ransomware
TCP,AF,SamSam,1DiCeTjB,294,17dcMo4V,5,447,C,2,SSH,5066,20,Benign
TCP,AF,Locky,1SYSTEMQ,1,1DA11mPS,9,6311,A,1,Blacklist,5061,37,Ransomware
ICMP,AF,Globe,1DiCeTjB,2684,1GZkujBR,2,98,A,2,UDP Scan,5068,4,Benign
TCP,APS,TowerWeb,1BonuSr7,1,1DA11mPS,2,1914,C,1,Spam,5066,13,Ransomware
TCP,APSF,Globe,1DiCeTjB,1096,17dcMo4V,12,248,B,1,DoS,5068,45,Ransomware
TCP,AF,DMALocker,1Lc7xTpP,23221,1KZKcvx4,13,396,C,11,Spam,5068,40,Ransomware
UDP,ARF,TowerWeb,1SYSTEMQ,18454,1DA11mPS,11,1771,C,1,Blacklist,5062,8,Ransomware
ICMP,R,Flyper,1SYSTEMQ,18399,1NKi9AK5,22,3541,C,1,Blacklist,5062,8,Ransomware
UDP,ASF,APT,1DiCeTjB,747,1GZkujBR,3,1471,A,1,DoS,5062,11,Ransomware
ICMP,AF,DMALocker,1DiCeTjB,21345,17dcMo4V,30,146,C,1,UDP Scan,5061,32,Benign
UDP,AF,DMALocker,1DiCeTjB,5616,1GZkujBR,20,168,C,11,Spam,5062,20,Ransomware
TCP,A,Globe,18e372GN,800,1GZkujBR,4,87,A,1,Botnet,5062,6,Ransomware
UDP,ARF,TowerWeb,18e372GN,18454,1DA11mPS,11,1161,A,1,Blacklist,5061,28,Ransomware
ICMP,AF,SamSam,1DiCeTjB,568,17dcMo4V,30,2873,D,1,SSH,5066,64,Benign
TCP,R,WannaCry,1SYSTEMQ,25172,1NKi9AK5,9,5611,C,1,Spam,5066,18,Ransomware
TCP,AF,Locky,1CLag5cd,858,17dcMo4V,6,765,B,10,Botnet,5061,49,Ransomware
UDP,AF,EDA2,1DiCeTjB,126055,17dcMo4V,30,56,C,3,Port Scanning,5068,29,Benign
TCP,AF,Cryptohitman,1DiCeTjB,21345,1DA11mPS,11,483,C,1,NerisBotnet,5061,13,Ransomware
UDP,ARF,APT,1DiCeTjB,465,17dcMo4V,5,5288,A,1,Port Scanning,5061,3,Benign
ICMP,AF,WannaCry,1BonuSr7,21345,1DA11mPS,11,720,A,1,SSH,5062,5,Benign
UDP,APS,JigSaw,1DiCeTjB,90,17dcMo4V,54,141,B,2,Spam,5061,20,Ransomware
TCP,AF,Cryptohitman,1DiCeTjB,312,17dcMo4V,31,408,C,11,Botnet,5066,20,Ransomware
TCP,APS,Locky,1BonuSr7,1,1DA11mPS,7,3321,C,1,Spam,5066,6,Ransomware
UDP,APS,Locky,1DiCeTjB,130,17dcMo4V,43,139,B,2,UDP Scan,5061,3,Benign
TCP,APS,WannaCry,18e372GN,1,1GZkujBR,16,440,B,9,Port Scanning,5066,30,Benign
TCP,AF,Flyper,1CLag5cd,50991,1AEoiHYZ,15,98,A,1,Port Scanning,5066,7,Benign
ICMP,APRSF,CryptXXX,18e372GN,511,17dcMo4V,19,322,A,2,Port Scanning,5066,23,Benign
TCP,APS,CryptXXX,18e372GN,1,1GZkujBR,7,1232,C,9,SSH,5062,58,Benign
UDP,ASF,Locky,18e372GN,837,1GZkujBR,3,1801,A,1,SSH,5062,15,Benign
UDP,ASF,JigSaw,1DiCeTjB,732,1GZkujBR,3,1416,A,1,SSH,5062,16,Benign
TCP,AF,SamSam,1SYSTEMQ,28376,1AEoiHYZ,15,124,A,1,Spam,5066,22,Ransomware
TCP,AF,EDA2,1BonuSr7,21345,1DA11mPS,11,9884,C,1,Scan,5061,40,Benign
UDP,R,Razy,1DiCeTjB,409,17dcMo4V,107,8536,C,11,Botnet,5066,8,Ransomware
TCP,APSF,Flyper,1BonuSr7,1434,1DA11mPS,2,1166,B,1,SSH,5066,17,Benign
UDP,AF,Flyper,1DiCeTjB,2103,17dcMo4V,28,2560,A,2,UDP Scan,5066,8,Benign
TCP,APSF,Locky,1CLag5cd,4064,1DA11mPS,12,1198,B,1,DoS,5068,12,Ransomware
ICMP,APRSF,DMALocker,18e372GN,151,1GZkujBR,2,3152,B,2,Botnet,5061,16,Ransomware
TCP,APS,Flyper,18e372GN,1,1GZkujBR,9,806,A,9,SSH,5066,40,Benign
ICMP,AF,WannaCry,18e372GN,2852,1GZkujBR,2,122,A,2,Scan,5068,12,Benign
TCP,APSF,Locky,18e372GN,1228,1DA11mPS,3,701,B,1,DoS,5068,47,Ransomware
UDP,AF,WannaCry,1DiCeTjB,5480,1GZkujBR,20,49,C,11,Spam,5061,25,Ransomware
TCP,AF,DMALocker,1SYSTEMQ,26864,1DA11mPS,9,6316,A,1,Spam,5061,42,Ransomware
TCP,APS,CryptXXX,18e372GN,1,1GZkujBR,9,980,A,9,UDP Scan,5062,16,Benign
TCP,R,Flyper,1SYSTEMQ,544,1GZkujBR,9,1214,C,1,Blacklist,5061,6,Ransomware
UDP,AF,Cryptohitman,18e372GN,5717,1GZkujBR,20,2346,C,1,Spam,5062,32,Ransomware
TCP,AF,Locky,1BonuSr7,21345,1DA11mPS,30,233,C,1,SSH,5061,55,Benign
TCP,R,SamSam,1SYSTEMQ,24848,1DA11mPS,9,5476,C,1,Spam,5066,40,Ransomware
UDP,AF,DMALocker,18e372GN,5732,1GZkujBR,20,2400,C,1,Port Scanning,5062,31,Benign
ICMP,APS,CryptXXX,18e372GN,943,17dcMo4V,19,610,C,2,Port Scanning,5062,5,Benign
TCP,APSF,WannaCry,1DiCeTjB,1440,1DA11mPS,2,1163,B,1,SSH,5066,42,Benign
ICMP,APS,SamSam,1DiCeTjB,55,17dcMo4V,42,51,B,2,SSH,5061,20,Benign
TCP,AF,APT,1BonuSr7,21345,1DA11mPS,11,443,C,1,SSH,5061,7,Benign
TCP,APS,DMALocker,18e372GN,1261,1GZkujBR,4,822,D,2,Port Scanning,5062,45,Benign
UDP,ARF,Razy,1CLag5cd,13388,1DA11mPS,11,701,A,1,Botnet,5061,31,Ransomware
TCP,AF,Globe,1BonuSr7,21345,1DA11mPS,11,329,C,1,Scan,5061,6,Benign
TCP,AF,WannaCry,18e372GN,21345,1DA11mPS,11,392,C,1,SSH,5061,14,Benign
TCP,AF,SamSam,18e372GN,21345,1DA11mPS,11,518,C,1,UDP Scan,5061,16,Benign
TCP,APS,JigSaw,1CLag5cd,10208,1DA11mPS,6,2523,C,1,Botnet,5066,40,Ransomware
TCP,AF,Razy,1DiCeTjB,318,17dcMo4V,29,473,C,11,SSH,5066,20,Benign
UDP,AF,SamSam,18e372GN,5840,17dcMo4V,20,364,C,11,Port Scanning,5062,13,Benign
TCP,APS,DMALocker,18e372GN,1,1GZkujBR,16,182,B,9,Port Scanning,5066,1,Benign
ICMP,APRSF,Cryptohitman,18e372GN,315,1GZkujBR,83,565,A,2,Botnet,5061,16,Ransomware
UDP,AP,Cryptohitman,1SYSTEMQ,1308,1AEoiHYZ,822,2823,A,3,Scan,5061,33,Benign
TCP,APS,WannaCry,1BonuSr7,1,1DA11mPS,6,3111,C,1,SSH,5066,18,Benign
TCP,APSF,SamSam,1DiCeTjB,1400,1DA11mPS,2,1244,B,1,DoS,5066,30,Ransomware
ICMP,R,NoobCrypt,1SYSTEMQ,18304,1NKi9AK5,22,4016,C,1,Blacklist,5062,12,Ransomware
TCP,APSF,CryptXXX,1BonuSr7,6212,1DA11mPS,3,1856,C,1,Botnet,5066,35,Ransomware
ICMP,AF,Locky,18e372GN,1188,1GZkujBR,30,6252,C,1,DoS,5066,14,Ransomware
ICMP,AF,APT,1DiCeTjB,1467,1GZkujBR,30,6624,C,1,DoS,5066,7,Ransomware
ICMP,AF,APT,1DiCeTjB,21345,17dcMo4V,30,74,C,1,UDP Scan,5068,4,Benign
ICMP,APRSF,Locky,18e372GN,193,1GZkujBR,19,110,B,2,Port Scanning,5061,37,Benign
ICMP,R,CryptXXX,1SYSTEMQ,18166,1NKi9AK5,22,4706,C,1,Blacklist,5066,13,Ransomware
TCP,APS,Globe,1DiCeTjB,1,1DA11mPS,6,2628,C,1,Spam,5066,41,Ransomware
UDP,AF,Locky,1DiCeTjB,21345,1DA11mPS,11,7596,A,1,Botnet,5062,10,Ransomware
TCP,APS,JigSaw,1DiCeTjB,1,1GZkujBR,6,680,A,9,Spam,5066,18,Ransomware
TCP,AF,Locky,1SYSTEMQ,50967,1DA11mPS,15,156,A,1,Blacklist,5066,35,Ransomware
TCP,APSF,TowerWeb,1BonuSr7,84356,1DA11mPS,8,53,B,2,SSH,5068,9,Benign
TCP,AF,JigSaw,1Lc7xTpP,23221,1KZKcvx4,13,440,C,11,SSH,5061,7,Benign
TCP,AF,WannaCry,1DiCeTjB,21345,17dcMo4V,30,212,C,1,SSH,5061,52,Benign
TCP,AF,DMALocker,1CLag5cd,50863,1DA11mPS,13,238,A,1,Blacklist,5066,25,Ransomware
UDP,AF,WannaCry,1DiCeTjB,4321,17dcMo4V,30,528,A,3,Spam,5066,46,Ransomware
TCP,APSF,CryptXXX,1DiCeTjB,1044,17dcMo4V,8,29,B,2,SSH,5068,34,Benign
UDP,AF,TowerWeb,1DiCeTjB,1,17dcMo4V,20,820,A,1,Spam,5061,21,Ransomware
TCP,AF,SamSam,1DiCeTjB,125499,17dcMo4V,13,23,B,3,Port Scanning,5062,33,Benign
TCP,APS,SamSam,1DiCeTjB,1,1DA11mPS,6,2943,C,1,SSH,5066,6,Benign
UDP,AF,DMALocker,1DiCeTjB,21345,1DA11mPS,11,681,A,1,UDP Scan,5062,38,Benign
ICMP,AF,Locky,18e372GN,21345,1GZkujBR,30,6768,C,1,Blacklist,5068,3,Ransomware
ICMP,AF,WannaCry,1DiCeTjB,1488,1GZkujBR,30,4188,C,1,SSH,5066,40,Benign
ICMP,AP,TowerWeb,1SYSTEMQ,18454,1DA11mPS,19,2876,C,1,Blacklist,5062,35,Ransomware
UDP,ASF,Flyper,18e372GN,537,1GZkujBR,3,701,A,1,Botnet,5061,45,Ransomware
UDP,APS,Flyper,1DiCeTjB,252,17dcMo4V,165,390,A,2,SSH,5061,20,Benign
